inventory_id,item_id,location,case_count_on_hand,case_count_allocated,case_count_available,unit_price,date_last_sold,case_count_last_sold,date_extracted
141544,102921,DIS,232,0,232,0,20211011,2,Mon Oct 11 16:52:32 2021
136167,102921,MOF,2081,17,2064,0,20211011,6,Mon Oct 11 16:52:32 2021
136164,102920,XTR,590,0,590,0,0,0,Mon Oct 11 16:52:32 2021
136108,102901,MOF,49,0,49,0,20211005,8,Mon Oct 11 16:52:32 2021
136105,102900,MOF,10,10,0,0,20211011,10,Mon Oct 11 16:52:32 2021
136102,102899,MOF,70,70,0,0,20211011,18,Mon Oct 11 16:52:32 2021
136090,102895,THG,960,0,960,0,0,0,Mon Oct 11 16:52:32 2021
136080,102893,THG,237,12,225,0,20211008,4,Mon Oct 11 16:52:32 2021
136027,102876,XTR,1180,0,1180,0,0,0,Mon Oct 11 16:52:32 2021
135988,102863,MOF,360,54,306,0,20211011,3,Mon Oct 11 16:52:32 2021
135915,102839,MOF,2039,104,1935,0,20211007,10,Mon Oct 11 16:52:32 2021
141208,102830,DIS,72,0,72,0,20211008,72,Mon Oct 11 16:52:32 2021
135890,102830,MOF,1313,157,1156,0,20211011,3,Mon Oct 11 16:52:32 2021
137116,102800,MOF,125,125,0,0,20211011,4,Mon Oct 11 16:52:32 2021
135748,102782,XTR,1840,0,1840,0,20210921,90,Mon Oct 11 16:52:32 2021
135725,102774,MOF,861,270,591,0,20211011,10,Mon Oct 11 16:52:32 2021
135647,102748,MOF,73,73,0,9.48,20211008,2,Mon Oct 11 16:52:32 2021
135569,102722,REC,117,116,1,0,0,0,Mon Oct 11 16:52:32 2021
135563,102720,REC,9,0,9,0,0,0,Mon Oct 11 16:52:32 2021
135452,102681,MOF,25,3,22,0,20210928,1,Mon Oct 11 16:52:32 2021
137108,102675,MOF,324,124,200,0,20211011,7,Mon Oct 11 16:52:32 2021
136441,102672,MOF,525,73,452,0,20211011,2,Mon Oct 11 16:52:32 2021
135331,102641,XTR,1515,0,1515,0,0,0,Mon Oct 11 16:52:32 2021
135065,102545,MOF,94,20,74,26.25,20211011,2,Mon Oct 11 16:52:32 2021
135062,102544,MOF,871,24,847,26.25,20211011,2,Mon Oct 11 16:52:32 2021
134995,102522,XTR,2711,0,2711,0,20210921,234,Mon Oct 11 16:52:32 2021
134970,102513,MOF,105,105,0,0,20211011,40,Mon Oct 11 16:52:32 2021
134953,102506,XTR,2005,2005,0,0,0,0,Mon Oct 11 16:52:32 2021
134857,102473,XTR,1309,0,1309,0,0,0,Mon Oct 11 16:52:32 2021
134800,102457,THG,960,0,960,0,0,0,Mon Oct 11 16:52:32 2021
134785,102452,THG,960,0,960,0,0,0,Mon Oct 11 16:52:32 2021
134753,102442,MOF,816,228,588,0,20211011,5,Mon Oct 11 16:52:32 2021
134705,102423,MOF,46,29,17,0,20211011,1,Mon Oct 11 16:52:32 2021
137106,102422,MOF,554,39,515,0,20211011,4,Mon Oct 11 16:52:32 2021
134690,102418,MOF,27,27,0,0,20211011,3,Mon Oct 11 16:52:32 2021
134600,102388,MOF,40,37,3,0,20211011,8,Mon Oct 11 16:52:32 2021
134525,102360,MOF,2156,256,1900,0,20211008,10,Mon Oct 11 16:52:32 2021
134427,102326,XTR,1720,0,1720,0,0,0,Mon Oct 11 16:52:32 2021
134421,102324,MOF,567,78,489,10.57,20211011,3,Mon Oct 11 16:52:32 2021
137104,102295,MOF,952,473,479,0,20211011,10,Mon Oct 11 16:52:32 2021
134250,102267,MOF,4,4,0,0,0,0,Mon Oct 11 16:52:32 2021
134228,102260,REC,337,334,3,0,0,0,Mon Oct 11 16:52:32 2021
133909,102148,MOF,90,90,0,0,20211006,50,Mon Oct 11 16:52:32 2021
133716,102083,MOF,1289,370,919,0,20211011,6,Mon Oct 11 16:52:32 2021
133549,102033,MOF,1283,0,1283,0,20211011,2,Mon Oct 11 16:52:32 2021
133532,102027,MOF,1848,371,1477,0,20211011,5,Mon Oct 11 16:52:32 2021
133526,102025,MOF,42,42,0,0,20211011,50,Mon Oct 11 16:52:32 2021
133428,101990,MOF,86,34,52,0,20211011,4,Mon Oct 11 16:52:32 2021
133376,101967,MOF,1168,73,1095,0,20211008,2,Mon Oct 11 16:52:32 2021
133330,101952,MOF,1,1,0,0,0,0,Mon Oct 11 16:52:32 2021
133303,101943,MOF,42,4,38,0,20211011,1,Mon Oct 11 16:52:32 2021
133137,101887,HLD,148,0,148,0,20210914,384,Mon Oct 11 16:52:32 2021
132998,101839,MOF,21,21,0,0,20211011,1,Mon Oct 11 16:52:32 2021
132983,101834,MOF,254,10,244,0,20211007,2,Mon Oct 11 16:52:32 2021
132845,101789,HLD,1592,0,1592,0,20210916,325,Mon Oct 11 16:52:32 2021
132501,101672,MOF,6,6,0,0,20211011,4,Mon Oct 11 16:52:32 2021
132382,101630,MOF,1249,0,1249,0,20211008,5,Mon Oct 11 16:52:32 2021
131756,101402,MOF,2573,23,2550,0,20211008,10,Mon Oct 11 16:52:32 2021
131647,101359,MOF,290,0,290,0,20211007,2,Mon Oct 11 16:52:32 2021
131480,101304,MOF,6,6,0,0,20211011,2,Mon Oct 11 16:52:32 2021
131304,101244,MOF,79,4,75,0,20211005,20,Mon Oct 11 16:52:32 2021
131232,101220,HLD,1,0,1,0,20210317,166,Mon Oct 11 16:52:32 2021
131146,101193,MOF,1063,0,1063,0,20211011,3,Mon Oct 11 16:52:32 2021
130949,101121,MOF,2,2,0,0,20211007,1,Mon Oct 11 16:52:32 2021
130713,101030,MOF,9,9,0,0,20211008,1,Mon Oct 11 16:52:32 2021
130692,101023,MOF,271,1,270,0,20211011,3,Mon Oct 11 16:52:32 2021
130619,101000,MOF,1500,109,1391,0,20211011,3,Mon Oct 11 16:52:32 2021
130546,100963,MOF,2812,283,2529,10,20211011,25,Mon Oct 11 16:52:32 2021
130543,100962,MOF,719,27,692,24,20211011,5,Mon Oct 11 16:52:32 2021
130540,100961,MOF,30,25,5,30,20211011,1,Mon Oct 11 16:52:32 2021
130537,100960,MOF,974,56,918,30,20211011,2,Mon Oct 11 16:52:32 2021
130501,100948,MOF,2191,2191,0,0,20211011,500,Mon Oct 11 16:52:32 2021
